MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10,DistID,DistName,MAZ_X,MAZ_Y
225229,200989,3,Santa Clara,085,502202,08510,11,Central San Jose,-121.92208149024219,37.29757289285487
225230,200989,3,Santa Clara,085,502202,08510,11,Central San Jose,-121.91929469354254,37.29923601723812
225231,200989,3,Santa Clara,085,502202,08510,11,Central San Jose,-121.91825223472883,37.29942787583929
225232,200989,3,Santa Clara,085,502202,08510,11,Central San Jose,-121.91516708772062,37.30201788000324
225233,200346,3,Santa Clara,085,506803,08511,10,Cupertino & Saratoga,-121.9153497679874,37.24139502294069
225234,200346,3,Santa Clara,085,506803,08511,10,Cupertino & Saratoga,-121.9134926466564,37.24180128148252
225237,200489,3,Santa Clara,085,506803,08511,10,Cupertino & Saratoga,-121.91039984833814,37.2395720514768
225238,200489,3,Santa Clara,085,506803,08511,10,Cupertino & Saratoga,-121.9070648161721,37.242676134007574
225239,200489,3,Santa Clara,085,506803,08511,10,Cupertino & Saratoga,-121.9109594093987,37.24553621246452
225240,200489,3,Santa Clara,085,506803,08511,10,Cupertino & Saratoga,-121.91118215968693,37.24816350701991
225243,200131,3,Santa Clara,085,505009,08503,9,Mountain View & Sunnyvale,-121.95108609771465,37.41100148709923
225244,200881,3,Santa Clara,085,505001,08503,9,Mountain View & Sunnyvale,-121.959812685568,37.39086911855804
225246,200883,3,Santa Clara,085,505001,08503,9,Mountain View & Sunnyvale,-121.96078810572374,37.395957041619035
225257,200911,3,Santa Clara,085,511500,08501,8,Palo Alto & Los Altos,-122.15003771843686,37.42919155534979
225259,200911,3,Santa Clara,085,511500,08501,8,Palo Alto & Los Altos,-122.1507677529174,37.431618048843994
225261,200958,3,Santa Clara,085,511400,08501,8,Palo Alto & Los Altos,-122.1382264775676,37.43415365234204
225266,200852,3,Santa Clara,085,503208,08513,11,Central San Jose,-121.81686802443345,37.27767988162068
225267,200029,3,Santa Clara,085,503402,08514,12,Milipitas & East San Jose,-121.83092395154003,37.32532417246594
225268,200029,3,Santa Clara,085,503402,08514,12,Milipitas & East San Jose,-121.83194538884918,37.32542163807704
225269,200049,3,Santa Clara,085,503402,08514,12,Milipitas & East San Jose,-121.84474443485895,37.33318531940132
225271,200121,3,Santa Clara,085,503332,08513,12,Milipitas & East San Jose,-121.74848288985943,37.281137342303204
225272,200121,3,Santa Clara,085,503332,08513,12,Milipitas & East San Jose,-121.74963028493862,37.279037889893026
225275,201079,3,Santa Clara,085,504504,08504,12,Milipitas & East San Jose,-121.88629955800636,37.42269123733502
225278,201081,3,Santa Clara,085,504504,08504,12,Milipitas & East San Jose,-121.89008596985511,37.43331092954276
225280,200250,3,Santa Clara,085,504414,08504,12,Milipitas & East San Jose,-121.89222827975932,37.44159576143948
225288,200747,3,Santa Clara,085,503111,08510,11,Central San Jose,-121.8376056845717,37.31849508980425
225289,200189,3,Santa Clara,085,503105,08510,11,Central San Jose,-121.8568401514741,37.31724349326854
225290,200174,3,Santa Clara,085,503118,08510,11,Central San Jose,-121.84622421931739,37.32362207608381
225294,200025,3,Santa Clara,085,509600,08501,8,Palo Alto & Los Altos,-122.08291258510292,37.389652332714086
225301,200030,3,Santa Clara,085,503111,08510,11,Central San Jose,-121.83919426807319,37.32504360145653
225305,200558,3,Santa Clara,085,509303,08501,8,Palo Alto & Los Altos,-122.09079616050444,37.404199371985065
225307,200009,3,Santa Clara,085,509302,08501,8,Palo Alto & Los Altos,-122.09493394974332,37.409760916514855
225309,200009,3,Santa Clara,085,509302,08501,8,Palo Alto & Los Altos,-122.10597098441892,37.40895922264294
225310,200009,3,Santa Clara,085,509302,08501,8,Palo Alto & Los Altos,-122.1046553160062,37.41266168237442
225311,200009,3,Santa Clara,085,509302,08501,8,Palo Alto & Los Altos,-122.10034850303546,37.41330049178719
225316,200732,3,Santa Clara,085,512030,08512,13,South San Jose,-121.82667113275208,37.22997582893806
225317,200986,3,Santa Clara,085,512045,08512,13,South San Jose,-121.83743332886522,37.230215325826734
225319,200467,3,Santa Clara,085,512031,08512,13,South San Jose,-121.80523054749068,37.22642694378651
225320,200631,3,Santa Clara,085,512031,08512,13,South San Jose,-121.81553424252921,37.23073206708964
225321,200030,3,Santa Clara,085,503111,08510,11,Central San Jose,-121.8423092319914,37.324637265442526
225322,200683,3,Santa Clara,085,512033,08512,13,South San Jose,-121.80223887478498,37.22950125916293
225323,200467,3,Santa Clara,085,512031,08512,13,South San Jose,-121.80904510988728,37.22994793778356
225324,200467,3,Santa Clara,085,512031,08512,13,South San Jose,-121.80932098426184,37.23230399556801
225325,200631,3,Santa Clara,085,512031,08512,13,South San Jose,-121.81031521905383,37.233654000794715
225337,200518,3,Santa Clara,085,504418,08504,12,Milipitas & East San Jose,-121.87492221856769,37.4302403352245
225341,200183,3,Santa Clara,085,504307,08505,12,Milipitas & East San Jose,-121.85400899454373,37.3942321972046
225342,200183,3,Santa Clara,085,504307,08505,12,Milipitas & East San Jose,-121.8535601885728,37.39468431015015
225343,200183,3,Santa Clara,085,504307,08505,12,Milipitas & East San Jose,-121.8519214054014,37.39252889695295
225344,200698,3,Santa Clara,085,503508,08505,12,Milipitas & East San Jose,-121.80832376595282,37.35250646898421
225347,201034,3,Santa Clara,085,512047,08512,13,South San Jose,-121.84810640885978,37.23529474701141
225348,200108,3,Santa Clara,085,512045,08512,13,South San Jose,-121.83792486751277,37.23579096560829
225349,200938,3,Santa Clara,085,512045,08512,13,South San Jose,-121.83722330046383,37.24115879779033
225355,200983,3,Santa Clara,085,512005,08511,13,South San Jose,-121.86319387843665,37.26715772853193
225356,200984,3,Santa Clara,085,512005,08511,13,South San Jose,-121.8654526707898,37.27115684436774
225359,200316,3,Santa Clara,085,511909,08512,13,South San Jose,-121.84577949105893,37.205958390557036
225360,200316,3,Santa Clara,085,511909,08512,13,South San Jose,-121.84178429833914,37.203658226400215
225363,200316,3,Santa Clara,085,511909,08512,13,South San Jose,-121.84380790764143,37.198124225059104
225377,200397,3,Santa Clara,085,503708,08514,12,Milipitas & East San Jose,-121.85181601222496,37.370918964389126
225381,200513,3,Santa Clara,085,510500,08501,8,Palo Alto & Los Altos,-122.12084298260245,37.4033861141014
225382,200047,3,Santa Clara,085,510500,08501,8,Palo Alto & Los Altos,-122.11963884609894,37.38232016151314
225384,200974,3,Santa Clara,085,510400,08501,8,Palo Alto & Los Altos,-122.10915634967411,37.38684278115329
225385,200974,3,Santa Clara,085,510400,08501,8,Palo Alto & Los Altos,-122.10391326179753,37.38676046942819
225390,201023,3,Santa Clara,085,510300,08501,8,Palo Alto & Los Altos,-122.10648980144599,37.38320926750699
225392,200155,3,Santa Clara,085,503330,08513,12,Milipitas & East San Jose,-121.75759652807847,37.31249486376313
225393,200306,3,Santa Clara,085,503330,08513,12,Milipitas & East San Jose,-121.77385470938601,37.31571630139357
225396,200126,3,Santa Clara,085,503332,08513,12,Milipitas & East San Jose,-121.74019117443738,37.28918223322632
225399,200596,3,Santa Clara,085,503327,08513,12,Milipitas & East San Jose,-121.79652825237923,37.31009740830735
225402,200614,3,Santa Clara,085,503207,08513,11,Central San Jose,-121.81444433795448,37.2957304516714
225403,200614,3,Santa Clara,085,503207,08513,11,Central San Jose,-121.81236612468398,37.29445443853386
225404,200766,3,Santa Clara,085,507205,08507,10,Cupertino & Saratoga,-121.97082066273614,37.25820339319855
225411,200443,3,Santa Clara,085,507203,08507,10,Cupertino & Saratoga,-121.9736193735328,37.244224375611644
225413,200286,3,Santa Clara,085,502902,08510,11,Central San Jose,-121.91677209535746,37.274153188967865
225415,200861,3,Santa Clara,085,502902,08510,11,Central San Jose,-121.92052989317361,37.281167901560515
225416,200861,3,Santa Clara,085,502902,08510,11,Central San Jose,-121.9146827164812,37.28490855753835
225417,200861,3,Santa Clara,085,502902,08510,11,Central San Jose,-121.9163565030322,37.28322824783291
225425,200850,3,Santa Clara,085,503208,08513,11,Central San Jose,-121.82105906169983,37.281671059834665
225427,200029,3,Santa Clara,085,503402,08514,12,Milipitas & East San Jose,-121.82749624812867,37.32272026961407
225428,200029,3,Santa Clara,085,503402,08514,12,Milipitas & East San Jose,-121.82845059537821,37.32116896996422
225430,200139,3,Santa Clara,085,503312,08505,12,Milipitas & East San Jose,-121.79843950701344,37.35386342482677
225431,200692,3,Santa Clara,085,503313,08505,12,Milipitas & East San Jose,-121.77834668686663,37.33388700422522
225432,200567,3,Santa Clara,085,503313,08505,12,Milipitas & East San Jose,-121.77316479550103,37.330615549173956
225433,200140,3,Santa Clara,085,503509,08505,12,Milipitas & East San Jose,-121.79357313213706,37.34624401675668
225437,200680,3,Santa Clara,085,512029,08512,13,South San Jose,-121.81478379218885,37.25012791280588
225440,200580,3,Santa Clara,085,512033,08512,13,South San Jose,-121.7947084008404,37.22835094433314
225441,200580,3,Santa Clara,085,512033,08512,13,South San Jose,-121.79267879264367,37.228385046457134
225442,200581,3,Santa Clara,085,512029,08512,13,South San Jose,-121.81067908709524,37.24712276182192
225446,200276,3,Santa Clara,085,504308,08505,12,Milipitas & East San Jose,-121.8429780456065,37.39365119835863
225448,200444,3,Santa Clara,085,503802,08505,12,Milipitas & East San Jose,-121.83671083449822,37.3906167246183
225453,200226,3,Santa Clara,085,503212,08510,11,Central San Jose,-121.82589226293076,37.30901730211914
225455,200097,3,Santa Clara,085,512033,08512,13,South San Jose,-121.79047574996001,37.23354861174303
225456,200581,3,Santa Clara,085,512029,08512,13,South San Jose,-121.80899551251227,37.244063978726416
225463,200005,3,Santa Clara,085,512039,08513,13,South San Jose,-121.77760640330011,37.2443025220547
225465,200006,3,Santa Clara,085,512100,08506,14,Gilroy & Morgan Hill,-121.73471191138543,37.21608078827925
225466,200006,3,Santa Clara,085,512100,08506,14,Gilroy & Morgan Hill,-121.6916501639524,37.18283824573848
225474,200543,3,Santa Clara,085,503601,08514,12,Milipitas & East San Jose,-121.87100489208045,37.361056051481896
225475,200547,3,Santa Clara,085,503504,08514,12,Milipitas & East San Jose,-121.83669880071197,37.33978776881126
225476,200034,3,Santa Clara,085,503401,08514,12,Milipitas & East San Jose,-121.83641593882002,37.33216959485756
225477,200034,3,Santa Clara,085,503401,08514,12,Milipitas & East San Jose,-121.83348715349638,37.32940795795826
225478,200034,3,Santa Clara,085,503401,08514,12,Milipitas & East San Jose,-121.83913820052116,37.33394527292438
225479,200034,3,Santa Clara,085,503401,08514,12,Milipitas & East San Jose,-121.84280887365566,37.33483874048615
225480,200034,3,Santa Clara,085,503401,08514,12,Milipitas & East San Jose,-121.8408960275915,37.33666806920864
225483,200158,3,Santa Clara,085,500300,08509,11,Central San Jose,-121.91020122903203,37.34366051805282
225485,200158,3,Santa Clara,085,500300,08509,11,Central San Jose,-121.90039204390514,37.338808538181866
225487,200307,3,Santa Clara,085,500200,08509,11,Central San Jose,-121.90047178433746,37.34437859138052
225488,200906,3,Santa Clara,085,500200,08509,11,Central San Jose,-121.90313856836563,37.34965305666398
225491,201091,3,Santa Clara,085,508704,08502,9,Mountain View & Sunnyvale,-122.00684932431682,37.379260981736195
225493,200615,3,Santa Clara,085,503110,08510,11,Central San Jose,-121.85032503716263,37.33115106512472
225494,200092,3,Santa Clara,085,503108,08510,11,Central San Jose,-121.8801572303407,37.28581399331863
225495,200901,3,Santa Clara,085,503108,08510,11,Central San Jose,-121.87994947528071,37.29098481670225
225496,200111,3,Santa Clara,085,503117,08510,11,Central San Jose,-121.84830196778181,37.32398172417611
225497,200111,3,Santa Clara,085,503117,08510,11,Central San Jose,-121.84819880474292,37.32558568805404
225498,200189,3,Santa Clara,085,503105,08510,11,Central San Jose,-121.85313033390354,37.32384571222259
225499,200189,3,Santa Clara,085,503105,08510,11,Central San Jose,-121.85469097097977,37.32553624523273
225500,200188,3,Santa Clara,085,503121,08510,11,Central San Jose,-121.87367697319543,37.30917687365705
225503,200188,3,Santa Clara,085,503121,08510,11,Central San Jose,-121.87515892835009,37.31360461063319
225504,200052,3,Santa Clara,085,503123,08510,11,Central San Jose,-121.87898499346818,37.29458751151431
225506,200726,3,Santa Clara,085,508304,08502,9,Mountain View & Sunnyvale,-122.04022021409278,37.34957212255908
225507,201046,3,Santa Clara,085,505403,08503,9,Mountain View & Sunnyvale,-121.984156865885,37.339895962276735
225508,201046,3,Santa Clara,085,505403,08503,9,Mountain View & Sunnyvale,-121.98604315690066,37.34329846336376
225511,200323,3,Santa Clara,085,505402,08503,9,Mountain View & Sunnyvale,-121.97093697145614,37.351656750908255
225512,200329,3,Santa Clara,085,505401,08503,9,Mountain View & Sunnyvale,-121.98453295838513,37.348615553040865
225513,200322,3,Santa Clara,085,505401,08503,9,Mountain View & Sunnyvale,-121.98881413546403,37.34709606223797
225515,200324,3,Santa Clara,085,505401,08503,9,Mountain View & Sunnyvale,-121.97912057611892,37.34954428422818
225516,200327,3,Santa Clara,085,505305,08503,9,Mountain View & Sunnyvale,-121.98699271190245,37.35522955786643
225518,200380,3,Santa Clara,085,505304,08503,9,Mountain View & Sunnyvale,-121.98434786136734,37.36232654203244
225529,200401,3,Santa Clara,085,502601,08510,11,Central San Jose,-121.92155249671522,37.28482388774719
225530,200333,3,Santa Clara,085,511905,08512,13,South San Jose,-121.85633659131261,37.21575860836273
225532,200392,3,Santa Clara,085,511916,08512,13,South San Jose,-121.89619152101307,37.2405923245529
225534,200332,3,Santa Clara,085,511915,08512,13,South San Jose,-121.88673360812696,37.24501517831051
225535,200332,3,Santa Clara,085,511915,08512,13,South San Jose,-121.88460530905115,37.245277944562055
225536,200616,3,Santa Clara,085,511916,08512,13,South San Jose,-121.89356364995005,37.2372771322252
225537,200616,3,Santa Clara,085,511916,08512,13,South San Jose,-121.8960994647343,37.23720123491352
225538,200616,3,Santa Clara,085,511916,08512,13,South San Jose,-121.89816820610537,37.234486964942505
225539,200616,3,Santa Clara,085,511916,08512,13,South San Jose,-121.89957261691069,37.231698081618916
225540,200214,3,Santa Clara,085,511915,08512,13,South San Jose,-121.88628577763932,37.239895710126184
225541,200214,3,Santa Clara,085,511915,08512,13,South San Jose,-121.88379057286396,37.24093356863689
225543,200710,3,Santa Clara,085,502102,08509,11,Central San Jose,-121.91900713019825,37.31202664877073
225549,200093,3,Santa Clara,085,511705,08501,8,Palo Alto & Los Altos,-122.16426489861449,37.40234466898516
225552,200767,3,Santa Clara,085,507001,08507,10,Cupertino & Saratoga,-121.96428111896759,37.231155500747185
225554,200926,3,Santa Clara,085,506900,08507,10,Cupertino & Saratoga,-121.95086400799109,37.233238158090444
225559,200485,3,Santa Clara,085,505001,08503,9,Mountain View & Sunnyvale,-121.96255777132909,37.40550087196273
225561,200712,3,Santa Clara,085,502001,08509,11,Central San Jose,-121.9347253793089,37.31888031246202
225562,200712,3,Santa Clara,085,502001,08509,11,Central San Jose,-121.93660553200037,37.32295525466443
225564,200756,3,Santa Clara,085,502001,08509,11,Central San Jose,-121.93654452064457,37.326169177852584
225566,200758,3,Santa Clara,085,501900,08509,11,Central San Jose,-121.90951354942725,37.3196331882634
225568,200935,3,Santa Clara,085,511701,08501,8,Palo Alto & Los Altos,-122.119863287864,37.37131633762851
225571,200747,3,Santa Clara,085,503111,08510,11,Central San Jose,-121.83519504017366,37.31831227366421
225572,200133,3,Santa Clara,085,503211,08510,11,Central San Jose,-121.8311318892109,37.31468286059811
225573,200784,3,Santa Clara,085,512017,08513,13,South San Jose,-121.81851850228963,37.27444517143385
225577,200839,3,Santa Clara,085,512022,08511,13,South San Jose,-121.81371053767072,37.253943249273824
225579,200680,3,Santa Clara,085,512029,08512,13,South San Jose,-121.81142260251983,37.250493990752666
225581,201024,3,Santa Clara,085,510200,08501,8,Palo Alto & Los Altos,-122.10301134619935,37.37641519361591
225584,200375,3,Santa Clara,085,510002,08501,8,Palo Alto & Los Altos,-122.08017669224458,37.351582226668825
225586,200193,3,Santa Clara,085,504321,08504,12,Milipitas & East San Jose,-121.8649332537855,37.38937138290173
225587,200342,3,Santa Clara,085,503803,08505,12,Milipitas & East San Jose,-121.84803874146513,37.38187244570026
225589,200444,3,Santa Clara,085,503802,08505,12,Milipitas & East San Jose,-121.8425067304202,37.38515903943944
225601,200024,3,Santa Clara,085,509500,08501,8,Palo Alto & Los Altos,-122.09136097010891,37.393232475055235
225606,200565,3,Santa Clara,085,509403,08501,8,Palo Alto & Los Altos,-122.09766782451807,37.39670731003144
225609,200339,3,Santa Clara,085,504102,08505,12,Milipitas & East San Jose,-121.80994502948302,37.36908473601647
225610,200278,3,Santa Clara,085,504201,08505,12,Milipitas & East San Jose,-121.80653096780937,37.370471023609404
225613,200163,3,Santa Clara,085,503326,08513,12,Milipitas & East San Jose,-121.78057827920203,37.3164172396873
225614,200123,3,Santa Clara,085,503334,08513,12,Milipitas & East San Jose,-121.76892879634198,37.28843470376116
225625,200276,3,Santa Clara,085,504308,08505,12,Milipitas & East San Jose,-121.84071932047065,37.396598676462034
225626,200207,3,Santa Clara,085,504421,08504,12,Milipitas & East San Jose,-121.90684579493602,37.447347116090796
225631,200261,3,Santa Clara,085,507600,08507,10,Cupertino & Saratoga,-122.05493930328194,37.269253768357736
225633,200261,3,Santa Clara,085,507600,08507,10,Cupertino & Saratoga,-122.05451191520112,37.27515968708149
225634,200739,3,Santa Clara,085,507401,08507,10,Cupertino & Saratoga,-122.0219677254878,37.28618902873439
225643,200818,3,Santa Clara,085,503322,08505,12,Milipitas & East San Jose,-121.80538394193658,37.34396104418985
225644,200226,3,Santa Clara,085,503212,08510,11,Central San Jose,-121.82255033676917,37.305718066423516
225645,200630,3,Santa Clara,085,512034,08512,13,South San Jose,-121.7718793035175,37.22933566088311
225646,200094,3,Santa Clara,085,512043,08513,13,South San Jose,-121.80953265642515,37.264701183567674
225647,200784,3,Santa Clara,085,512017,08513,13,South San Jose,-121.80689849695719,37.27501506646924
225652,200582,3,Santa Clara,085,512035,08512,13,South San Jose,-121.76664624277832,37.22168408919607
225653,200628,3,Santa Clara,085,512032,08512,13,South San Jose,-121.77961682893795,37.22534830715816
225655,200888,3,Santa Clara,085,512023,08511,13,South San Jose,-121.81972967329192,37.253905972736916
225657,200267,3,Santa Clara,085,511912,08512,13,South San Jose,-121.82879335527637,37.205629319998096
225659,200673,3,Santa Clara,085,508401,08502,9,Mountain View & Sunnyvale,-122.05298510854902,37.35445811204228
225660,201012,3,Santa Clara,085,508401,08502,9,Mountain View & Sunnyvale,-122.05427233293024,37.36595216846434
225661,201013,3,Santa Clara,085,508401,08502,9,Mountain View & Sunnyvale,-122.05057471393508,37.36927071798998
225662,201013,3,Santa Clara,085,508401,08502,9,Mountain View & Sunnyvale,-122.05375067788898,37.368962162206145
225667,200479,3,Santa Clara,085,507805,08507,10,Cupertino & Saratoga,-122.05777130167681,37.333657169101734
225672,200995,3,Santa Clara,085,507703,08507,10,Cupertino & Saratoga,-122.06676305384961,37.3161690916767
225675,200444,3,Santa Clara,085,503802,08505,12,Milipitas & East San Jose,-121.84067489754374,37.38897793205089
225676,200695,3,Santa Clara,085,503510,08505,12,Milipitas & East San Jose,-121.81667681022674,37.35024020799024
225678,200229,3,Santa Clara,085,503507,08514,12,Milipitas & East San Jose,-121.82964747635208,37.33780917512596
225679,200050,3,Santa Clara,085,503306,08514,12,Milipitas & East San Jose,-121.82807738028538,37.32892663596943
225680,200544,3,Santa Clara,085,503306,08514,12,Milipitas & East San Jose,-121.82639081939817,37.32567032666894
225683,200535,3,Santa Clara,085,503304,08514,12,Milipitas & East San Jose,-121.8223659532269,37.31660265548245
225685,200542,3,Santa Clara,085,503211,08510,11,Central San Jose,-121.8349135283353,37.31129760070352
225686,200102,3,Santa Clara,085,503122,08510,11,Central San Jose,-121.84213010264948,37.313717344069005
225693,200277,3,Santa Clara,085,504202,08505,12,Milipitas & East San Jose,-121.80744498255977,37.37609236760548
225696,200389,3,Santa Clara,085,507905,08508,10,Cupertino & Saratoga,-122.02823020231541,37.302643925360286
225698,201065,3,Santa Clara,085,507903,08508,10,Cupertino & Saratoga,-122.01365754994113,37.29473275909848
225700,200437,3,Santa Clara,085,507808,08507,10,Cupertino & Saratoga,-122.03568021669639,37.30545883761614
225704,200295,3,Santa Clara,085,507806,08507,10,Cupertino & Saratoga,-122.048109864132,37.3319377611442
225706,200830,3,Santa Clara,085,507805,08507,10,Cupertino & Saratoga,-122.05442239831723,37.32808073708422
225715,200287,3,Santa Clara,085,502901,08510,11,Central San Jose,-121.9302936355894,37.26846635046254
225716,200287,3,Santa Clara,085,502901,08510,11,Central San Jose,-121.92487587851262,37.26458896899368
225719,200415,3,Santa Clara,085,502901,08510,11,Central San Jose,-121.92178798504034,37.27401204763715
225725,200100,3,Santa Clara,085,502702,08511,10,Cupertino & Saratoga,-121.93621770503434,37.25520539581343
225727,200584,3,Santa Clara,085,506606,08508,10,Cupertino & Saratoga,-121.96129875356513,37.2891970238666
225728,200429,3,Santa Clara,085,506503,08508,10,Cupertino & Saratoga,-121.95295126180595,37.27774621421915
225732,200453,3,Santa Clara,085,502400,08510,11,Central San Jose,-121.89529722442929,37.305752001284056
225733,200007,3,Santa Clara,085,507001,08507,10,Cupertino & Saratoga,-121.99560326426631,37.210086004843504
225740,200213,3,Santa Clara,085,506804,08507,10,Cupertino & Saratoga,-121.93478602144636,37.238008321600375
225745,200359,3,Santa Clara,085,506703,08508,10,Cupertino & Saratoga,-121.96512935862128,37.26283906855286
225746,200878,3,Santa Clara,085,506603,08508,10,Cupertino & Saratoga,-121.9673851274073,37.2779565273211
225747,200067,3,Santa Clara,085,506502,08508,10,Cupertino & Saratoga,-121.95405341939325,37.269851984945234
225748,200914,3,Santa Clara,085,501000,08509,11,Central San Jose,-121.8885159412145,37.34013597891063
225749,200914,3,Santa Clara,085,501000,08509,11,Central San Jose,-121.88959149493095,37.341581912079256
225751,200916,3,Santa Clara,085,501000,08509,11,Central San Jose,-121.89280736490853,37.34205642163804
225752,200917,3,Santa Clara,085,501000,08509,11,Central San Jose,-121.88639096854449,37.343099902718706
225753,200921,3,Santa Clara,085,500600,08509,11,Central San Jose,-121.92032101989973,37.332016211652096
225754,200921,3,Santa Clara,085,500600,08509,11,Central San Jose,-121.91797321382882,37.332706843572275
225758,200808,3,Santa Clara,085,500600,08509,11,Central San Jose,-121.91453964798158,37.33570826850882
225759,200857,3,Santa Clara,085,500500,08509,11,Central San Jose,-121.93108416793176,37.33745872479323
225763,200004,3,Santa Clara,085,506305,08508,10,Cupertino & Saratoga,-121.9773534794402,37.30489225144098
225764,200004,3,Santa Clara,085,506305,08508,10,Cupertino & Saratoga,-121.97563568790441,37.30771021239536
225765,200326,3,Santa Clara,085,505303,08503,9,Mountain View & Sunnyvale,-121.96235234860666,37.36320478881584
225770,200977,3,Santa Clara,085,511500,08501,8,Palo Alto & Los Altos,-122.14111978978666,37.42661691823961
225780,200484,3,Santa Clara,085,505202,08503,9,Mountain View & Sunnyvale,-121.95419116138842,37.36561878349175
225784,200336,3,Santa Clara,085,508004,08507,10,Cupertino & Saratoga,-121.99782701107024,37.316371696508796
225785,201062,3,Santa Clara,085,508001,08507,10,Cupertino & Saratoga,-122.01752555741886,37.32140022217535
225786,200389,3,Santa Clara,085,507905,08508,10,Cupertino & Saratoga,-122.02833377574076,37.309853152491954
225789,200436,3,Santa Clara,085,507904,08508,10,Cupertino & Saratoga,-122.0049546895772,37.29722973874985
225790,201064,3,Santa Clara,085,507903,08508,10,Cupertino & Saratoga,-122.01019650829147,37.30203474542186
225792,201065,3,Santa Clara,085,507903,08508,10,Cupertino & Saratoga,-122.01081628638718,37.29858123568366
225793,201065,3,Santa Clara,085,507903,08508,10,Cupertino & Saratoga,-122.01269497051202,37.29728893072374
225795,200540,3,Santa Clara,085,507808,08507,10,Cupertino & Saratoga,-122.0355866513539,37.2961054643328
225796,200540,3,Santa Clara,085,507808,08507,10,Cupertino & Saratoga,-122.03638637205445,37.29799359354811
225803,200730,3,Santa Clara,085,508204,08502,9,Mountain View & Sunnyvale,-122.01650797795516,37.339873875286315
225804,200773,3,Santa Clara,085,508204,08502,9,Mountain View & Sunnyvale,-122.01876334759655,37.34636003837533
225805,200773,3,Santa Clara,085,508204,08502,9,Mountain View & Sunnyvale,-122.01715231044443,37.3451621318645
225806,201015,3,Santa Clara,085,508203,08502,9,Mountain View & Sunnyvale,-122.02792833277894,37.350627026781225
225808,200778,3,Santa Clara,085,508202,08502,9,Mountain View & Sunnyvale,-121.99766826039723,37.33869048389162
225810,200778,3,Santa Clara,085,508202,08502,9,Mountain View & Sunnyvale,-121.99732027671415,37.340524092026776
225812,200885,3,Santa Clara,085,508202,08502,9,Mountain View & Sunnyvale,-122.00140174054054,37.34598047781884
225818,201019,3,Santa Clara,085,508101,08507,10,Cupertino & Saratoga,-122.01821190866076,37.328163580786025
225819,201019,3,Santa Clara,085,508101,08507,10,Cupertino & Saratoga,-122.02121160578251,37.32714305578874
225820,201019,3,Santa Clara,085,508101,08507,10,Cupertino & Saratoga,-122.0191541556857,37.32821570916989
225824,200940,3,Santa Clara,085,502202,08510,11,Central San Jose,-121.92796030414951,37.29698100126799
225826,200940,3,Santa Clara,085,502202,08510,11,Central San Jose,-121.92573416138868,37.29566192160251
225827,201076,3,Santa Clara,085,505006,08503,9,Mountain View & Sunnyvale,-121.92188290252972,37.38246203076227
225828,201076,3,Santa Clara,085,505006,08503,9,Mountain View & Sunnyvale,-121.91882423763585,37.38148742500156
225830,200236,3,Santa Clara,085,505006,08503,9,Mountain View & Sunnyvale,-121.92247819817773,37.39392648030061
225831,201076,3,Santa Clara,085,505006,08503,9,Mountain View & Sunnyvale,-121.93651522263485,37.388526185977305
225832,200846,3,Santa Clara,085,506103,08503,10,Cupertino & Saratoga,-121.98717988919121,37.32586790358622
225835,200894,3,Santa Clara,085,506102,08503,10,Cupertino & Saratoga,-121.9727752703941,37.328431191333024
225837,200187,3,Santa Clara,085,503703,08514,12,Milipitas & East San Jose,-121.84303081581673,37.34339876388186
225839,200142,3,Santa Clara,085,503711,08514,12,Milipitas & East San Jose,-121.84907651011628,37.35050003514543
225840,200167,3,Santa Clara,085,503710,08514,12,Milipitas & East San Jose,-121.84467298426155,37.354505199549266
225841,200446,3,Santa Clara,085,503602,08514,12,Milipitas & East San Jose,-121.8547635418181,37.35043518322096
225842,200446,3,Santa Clara,085,503602,08514,12,Milipitas & East San Jose,-121.85411327316532,37.34969605134417
225843,200232,3,Santa Clara,085,503507,08514,12,Milipitas & East San Jose,-121.83497132498862,37.34332379065217
225845,200547,3,Santa Clara,085,503504,08514,12,Milipitas & East San Jose,-121.83499099856286,37.33806292079023
225846,200716,3,Santa Clara,085,503504,08514,12,Milipitas & East San Jose,-121.83725816174248,37.33594464376717
225847,200716,3,Santa Clara,085,503504,08514,12,Milipitas & East San Jose,-121.84038848489395,37.33933940795991
225848,200716,3,Santa Clara,085,503504,08514,12,Milipitas & East San Jose,-121.83837244566435,37.33803133596324
225849,200034,3,Santa Clara,085,503401,08514,12,Milipitas & East San Jose,-121.84200637218142,37.33272626721025
225851,200906,3,Santa Clara,085,500200,08509,11,Central San Jose,-121.90355511393437,37.35449084894127
225857,200908,3,Santa Clara,085,500100,08509,11,Central San Jose,-121.89057518139536,37.35979894391542
225859,200908,3,Santa Clara,085,500100,08509,11,Central San Jose,-121.88749751507535,37.361564850525056
225860,200258,3,Santa Clara,085,500100,08509,11,Central San Jose,-121.90193787624247,37.358157239583136
225861,200258,3,Santa Clara,085,500100,08509,11,Central San Jose,-121.89433137396296,37.35957410986816
225865,200080,3,Santa Clara,085,512025,08511,13,South San Jose,-121.85221494448811,37.25906584638514
225866,200080,3,Santa Clara,085,512025,08511,13,South San Jose,-121.8555630969093,37.257778061780726
225876,200376,3,Santa Clara,085,509102,08502,9,Mountain View & Sunnyvale,-122.03840453272699,37.38378007356132
